Date,Open,High,Low,Close,Adj Close,Volume
1949-08-26,15.280000,15.280000,15.280000,15.280000,15.280000,0
1949-08-29,15.120000,15.120000,15.120000,15.120000,15.120000,0
1949-08-30,15.210000,15.210000,15.210000,15.210000,15.210000,0
1949-08-31,15.220000,15.220000,15.220000,15.220000,15.220000,0
1949-09-01,15.310000,15.310000,15.310000,15.310000,15.310000,0
1949-09-02,15.290000,15.290000,15.290000,15.290000,15.290000,0
1949-09-06,15.280000,15.280000,15.280000,15.280000,15.280000,0
1949-09-07,15.380000,15.380000,15.380000,15.380000,15.380000,0
1949-09-08,15.410000,15.410000,15.410000,15.410000,15.410000,0
1949-09-09,15.400000,15.400000,15.400000,15.400000,15.400000,0
1949-09-12,15.520000,15.520000,15.520000,15.520000,15.520000,0
1949-09-13,15.740000,15.740000,15.740000,15.740000,15.740000,0
1949-09-14,15.730000,15.730000,15.730000,15.730000,15.730000,0
1949-09-15,15.610000,15.610000,15.610000,15.610000,15.610000,0
1949-09-16,15.660000,15.660000,15.660000,15.660000,15.660000,0
1949-09-19,15.550000,15.550000,15.550000,15.550000,15.550000,0
1949-09-20,15.190000,15.190000,15.190000,15.190000,15.190000,0
1949-09-21,15.410000,15.410000,15.410000,15.410000,15.410000,0
1949-09-22,15.500000,15.500000,15.500000,15.500000,15.500000,0
1949-09-23,15.570000,15.570000,15.570000,15.570000,15.570000,0
1949-09-26,15.530000,15.530000,15.530000,15.530000,15.530000,0
1949-09-27,15.410000,15.410000,15.410000,15.410000,15.410000,0
1949-09-28,15.530000,15.530000,15.530000,15.530000,15.530000,0
1949-09-29,15.620000,15.620000,15.620000,15.620000,15.620000,0
1949-09-30,15.580000,15.580000,15.580000,15.580000,15.580000,0
1949-10-03,15.600000,15.600000,15.600000,15.600000,15.600000,0
1949-10-04,15.750000,15.750000,15.750000,15.750000,15.750000,0
1949-10-05,15.780000,15.780000,15.780000,15.780000,15.780000,0
1949-10-06,15.840000,15.840000,15.840000,15.840000,15.840000,0
1949-10-07,15.850000,15.850000,15.850000,15.850000,15.850000,0
1949-10-10,15.830000,15.830000,15.830000,15.830000,15.830000,0
1949-10-11,15.970000,15.970000,15.970000,15.970000,15.970000,0
1949-10-13,15.970000,15.970000,15.970000,15.970000,15.970000,0
1949-10-14,15.910000,15.910000,15.910000,15.910000,15.910000,0
1949-10-17,15.730000,15.730000,15.730000,15.730000,15.730000,0
1949-10-18,15.840000,15.840000,15.840000,15.840000,15.840000,0
1949-10-19,15.930000,15.930000,15.930000,15.930000,15.930000,0
1949-10-20,15.900000,15.900000,15.900000,15.900000,15.900000,0
1949-10-21,15.850000,15.850000,15.850000,15.850000,15.850000,0
1949-10-24,15.870000,15.870000,15.870000,15.870000,15.870000,0
1949-10-25,15.950000,15.950000,15.950000,15.950000,15.950000,0
1949-10-26,16.059999,16.059999,16.059999,16.059999,16.059999,0
1949-10-27,16.150000,16.150000,16.150000,16.150000,16.150000,0
1949-10-28,16.080000,16.080000,16.080000,16.080000,16.080000,0
1949-10-31,16.040001,16.040001,16.040001,16.040001,16.040001,0
1949-11-01,16.200001,16.200001,16.200001,16.200001,16.200001,0
1949-11-02,16.330000,16.330000,16.330000,16.330000,16.330000,0
1949-11-03,16.290001,16.290001,16.290001,16.290001,16.290001,0
1949-11-04,16.209999,16.209999,16.209999,16.209999,16.209999,0
1949-11-07,16.160000,16.160000,16.160000,16.160000,16.160000,0
1949-11-09,16.180000,16.180000,16.180000,16.180000,16.180000,0
1949-11-10,16.139999,16.139999,16.139999,16.139999,16.139999,0
1949-11-14,16.030001,16.030001,16.030001,16.030001,16.030001,0
1949-11-15,15.750000,15.750000,15.750000,15.750000,15.750000,0
1949-11-16,15.840000,15.840000,15.840000,15.840000,15.840000,0
1949-11-17,15.960000,15.960000,15.960000,15.960000,15.960000,0
1949-11-18,16.139999,16.139999,16.139999,16.139999,16.139999,0
1949-11-21,16.070000,16.070000,16.070000,16.070000,16.070000,0
1949-11-22,16.150000,16.150000,16.150000,16.150000,16.150000,0
1949-11-23,16.190001,16.190001,16.190001,16.190001,16.190001,0
1949-11-25,16.100000,16.100000,16.100000,16.100000,16.100000,0
1949-11-28,16.049999,16.049999,16.049999,16.049999,16.049999,0
1949-11-29,16.020000,16.020000,16.020000,16.020000,16.020000,0
1949-11-30,16.059999,16.059999,16.059999,16.059999,16.059999,0
1949-12-01,16.150000,16.150000,16.150000,16.150000,16.150000,0
1949-12-02,16.280001,16.280001,16.280001,16.280001,16.280001,0
1949-12-05,16.410000,16.410000,16.410000,16.410000,16.410000,0
1949-12-06,16.389999,16.389999,16.389999,16.389999,16.389999,0
1949-12-07,16.430000,16.430000,16.430000,16.430000,16.430000,0
1949-12-08,16.430000,16.430000,16.430000,16.430000,16.430000,0
1949-12-09,16.420000,16.420000,16.420000,16.420000,16.420000,0
1949-12-12,16.570000,16.570000,16.570000,16.570000,16.570000,0
1949-12-13,16.639999,16.639999,16.639999,16.639999,16.639999,0
1949-12-14,16.670000,16.670000,16.670000,16.670000,16.670000,0
1949-12-15,16.680000,16.680000,16.680000,16.680000,16.680000,0
1949-12-16,16.660000,16.660000,16.660000,16.660000,16.660000,0
1949-12-19,16.590000,16.590000,16.590000,16.590000,16.590000,0
1949-12-20,16.530001,16.530001,16.530001,16.530001,16.530001,0
1949-12-21,16.490000,16.490000,16.490000,16.490000,16.490000,0
1949-12-22,16.639999,16.639999,16.639999,16.639999,16.639999,0
1949-12-23,16.639999,16.639999,16.639999,16.639999,16.639999,0
1949-12-27,16.580000,16.580000,16.580000,16.580000,16.580000,0
1949-12-28,16.660000,16.660000,16.660000,16.660000,16.660000,0
1949-12-29,16.680000,16.680000,16.680000,16.680000,16.680000,0
1949-12-30,16.790001,16.790001,16.790001,16.790001,16.790001,0
1950-01-03,16.660000,16.660000,16.660000,16.660000,16.660000,1260000
1950-01-04,16.850000,16.850000,16.850000,16.850000,16.850000,1890000
1950-01-05,16.930000,16.930000,16.930000,16.930000,16.930000,2550000
1950-01-06,16.980000,16.980000,16.980000,16.980000,16.980000,2010000
1950-01-09,17.080000,17.080000,17.080000,17.080000,17.080000,2520000
1950-01-10,17.030001,17.030001,17.030001,17.030001,17.030001,2160000
1950-01-11,17.090000,17.090000,17.090000,17.090000,17.090000,2630000
1950-01-12,16.760000,16.760000,16.760000,16.760000,16.760000,2970000
1950-01-13,16.670000,16.670000,16.670000,16.670000,16.670000,3330000
1950-01-16,16.719999,16.719999,16.719999,16.719999,16.719999,1460000
1950-01-17,16.860001,16.860001,16.860001,16.860001,16.860001,1790000
1950-01-18,16.850000,16.850000,16.850000,16.850000,16.850000,1570000
1950-01-19,16.870001,16.870001,16.870001,16.870001,16.870001,1170000
1950-01-20,16.900000,16.900000,16.900000,16.900000,16.900000,1440000
1950-01-23,16.920000,16.920000,16.920000,16.920000,16.920000,1340000
1950-01-24,16.860001,16.860001,16.860001,16.860001,16.860001,1250000
1950-01-25,16.740000,16.740000,16.740000,16.740000,16.740000,1700000
1950-01-26,16.730000,16.730000,16.730000,16.730000,16.730000,1150000
1950-01-27,16.820000,16.820000,16.820000,16.820000,16.820000,1250000
1950-01-30,17.020000,17.020000,17.020000,17.020000,17.020000,1640000
1950-01-31,17.049999,17.049999,17.049999,17.049999,17.049999,1690000
1950-02-01,17.049999,17.049999,17.049999,17.049999,17.049999,1810000
1950-02-02,17.230000,17.230000,17.230000,17.230000,17.230000,2040000
1950-02-03,17.290001,17.290001,17.290001,17.290001,17.290001,2210000
1950-02-06,17.320000,17.320000,17.320000,17.320000,17.320000,1490000
1950-02-07,17.230000,17.230000,17.230000,17.230000,17.230000,1360000
1950-02-08,17.209999,17.209999,17.209999,17.209999,17.209999,1470000
1950-02-09,17.280001,17.280001,17.280001,17.280001,17.280001,1810000
1950-02-10,17.240000,17.240000,17.240000,17.240000,17.240000,1790000
1950-02-14,17.059999,17.059999,17.059999,17.059999,17.059999,2210000
1950-02-15,17.059999,17.059999,17.059999,17.059999,17.059999,1730000
1950-02-16,16.990000,16.990000,16.990000,16.990000,16.990000,1920000
1950-02-17,17.150000,17.150000,17.150000,17.150000,17.150000,1940000
1950-02-20,17.200001,17.200001,17.200001,17.200001,17.200001,1420000
1950-02-21,17.170000,17.170000,17.170000,17.170000,17.170000,1260000
1950-02-23,17.209999,17.209999,17.209999,17.209999,17.209999,1310000
1950-02-24,17.280001,17.280001,17.280001,17.280001,17.280001,1710000
1950-02-27,17.280001,17.280001,17.280001,17.280001,17.280001,1410000
1950-02-28,17.219999,17.219999,17.219999,17.219999,17.219999,1310000
1950-03-01,17.240000,17.240000,17.240000,17.240000,17.240000,1410000
1950-03-02,17.230000,17.230000,17.230000,17.230000,17.230000,1340000
1950-03-03,17.290001,17.290001,17.290001,17.290001,17.290001,1520000
1950-03-06,17.320000,17.320000,17.320000,17.320000,17.320000,1470000
1950-03-07,17.200001,17.200001,17.200001,17.200001,17.200001,1590000
1950-03-08,17.190001,17.190001,17.190001,17.190001,17.190001,1360000
1950-03-09,17.070000,17.070000,17.070000,17.070000,17.070000,1330000
1950-03-10,17.090000,17.090000,17.090000,17.090000,17.090000,1260000
1950-03-13,17.120001,17.120001,17.120001,17.120001,17.120001,1060000
1950-03-14,17.250000,17.250000,17.250000,17.250000,17.250000,1140000
1950-03-15,17.450001,17.450001,17.450001,17.450001,17.450001,1830000
1950-03-16,17.490000,17.490000,17.490000,17.490000,17.490000,2060000
1950-03-17,17.450001,17.450001,17.450001,17.450001,17.450001,1600000
1950-03-20,17.440001,17.440001,17.440001,17.440001,17.440001,1430000
1950-03-21,17.450001,17.450001,17.450001,17.450001,17.450001,1400000
1950-03-22,17.549999,17.549999,17.549999,17.549999,17.549999,2010000
1950-03-23,17.559999,17.559999,17.559999,17.559999,17.559999,2020000
1950-03-24,17.559999,17.559999,17.559999,17.559999,17.559999,1570000
1950-03-27,17.459999,17.459999,17.459999,17.459999,17.459999,1930000
1950-03-28,17.530001,17.530001,17.530001,17.530001,17.530001,1780000
1950-03-29,17.440001,17.440001,17.440001,17.440001,17.440001,2090000
1950-03-30,17.299999,17.299999,17.299999,17.299999,17.299999,2370000
1950-03-31,17.290001,17.290001,17.290001,17.290001,17.290001,1880000
1950-04-03,17.530001,17.530001,17.530001,17.530001,17.530001,1570000
1950-04-04,17.549999,17.549999,17.549999,17.549999,17.549999,2010000
1950-04-05,17.629999,17.629999,17.629999,17.629999,17.629999,1430000
1950-04-06,17.780001,17.780001,17.780001,17.780001,17.780001,2000000
1950-04-10,17.850000,17.850000,17.850000,17.850000,17.850000,2070000
1950-04-11,17.750000,17.750000,17.750000,17.750000,17.750000,2010000
1950-04-12,17.940001,17.940001,17.940001,17.940001,17.940001,2010000
1950-04-13,17.980000,17.980000,17.980000,17.980000,17.980000,2410000
1950-04-14,17.959999,17.959999,17.959999,17.959999,17.959999,2750000
1950-04-17,17.879999,17.879999,17.879999,17.879999,17.879999,2520000
1950-04-18,18.030001,18.030001,18.030001,18.030001,18.030001,3320000
1950-04-19,18.049999,18.049999,18.049999,18.049999,18.049999,2950000
1950-04-20,17.930000,17.930000,17.930000,17.930000,17.930000,2590000
1950-04-21,17.959999,17.959999,17.959999,17.959999,17.959999,2710000
1950-04-24,17.830000,17.830000,17.830000,17.830000,17.830000,2310000
1950-04-25,17.830000,17.830000,17.830000,17.830000,17.830000,1830000
1950-04-26,17.760000,17.760000,17.760000,17.760000,17.760000,1880000
1950-04-27,17.860001,17.860001,17.860001,17.860001,17.860001,2070000
1950-04-28,17.959999,17.959999,17.959999,17.959999,17.959999,2190000
1950-05-01,18.219999,18.219999,18.219999,18.219999,18.219999,2390000
1950-05-02,18.110001,18.110001,18.110001,18.110001,18.110001,2250000
1950-05-03,18.270000,18.270000,18.270000,18.270000,18.270000,2120000
1950-05-04,18.120001,18.120001,18.120001,18.120001,18.120001,2150000
1950-05-05,18.219999,18.219999,18.219999,18.219999,18.219999,1800000
1950-05-08,18.270000,18.270000,18.270000,18.270000,18.270000,1680000
1950-05-09,18.270000,18.270000,18.270000,18.270000,18.270000,1720000
1950-05-10,18.290001,18.290001,18.290001,18.290001,18.290001,1880000
1950-05-11,18.290001,18.290001,18.290001,18.290001,18.290001,1750000
1950-05-12,18.180000,18.180000,18.180000,18.180000,18.180000,1790000
1950-05-15,18.260000,18.260000,18.260000,18.260000,18.260000,1220000
1950-05-16,18.440001,18.440001,18.440001,18.440001,18.440001,1730000
1950-05-17,18.520000,18.520000,18.520000,18.520000,18.520000,2020000
1950-05-18,18.559999,18.559999,18.559999,18.559999,18.559999,5240000
1950-05-19,18.680000,18.680000,18.680000,18.680000,18.680000,2110000
1950-05-22,18.600000,18.600000,18.600000,18.600000,18.600000,1620000
1950-05-23,18.709999,18.709999,18.709999,18.709999,18.709999,1460000
1950-05-24,18.690001,18.690001,18.690001,18.690001,18.690001,1850000
1950-05-25,18.690001,18.690001,18.690001,18.690001,18.690001,1480000
1950-05-26,18.670000,18.670000,18.670000,18.670000,18.670000,1330000
1950-05-29,18.719999,18.719999,18.719999,18.719999,18.719999,1110000
1950-05-31,18.780001,18.780001,18.780001,18.780001,18.780001,1530000
1950-06-01,18.770000,18.770000,18.770000,18.770000,18.770000,1580000
1950-06-02,18.790001,18.790001,18.790001,18.790001,18.790001,1450000
1950-06-05,18.600000,18.600000,18.600000,18.600000,18.600000,1630000
1950-06-06,18.879999,18.879999,18.879999,18.879999,18.879999,2250000
1950-06-07,18.930000,18.930000,18.930000,18.930000,18.930000,1750000
1950-06-08,19.139999,19.139999,19.139999,19.139999,19.139999,1780000
1950-06-09,19.260000,19.260000,19.260000,19.260000,19.260000,2130000
1950-06-12,19.400000,19.400000,19.400000,19.400000,19.400000,1790000
1950-06-13,19.250000,19.250000,19.250000,19.250000,19.250000,1790000
1950-06-14,18.980000,18.980000,18.980000,18.980000,18.980000,1650000
1950-06-15,18.930000,18.930000,18.930000,18.930000,18.930000,1530000
1950-06-16,18.969999,18.969999,18.969999,18.969999,18.969999,1180000
1950-06-19,18.920000,18.920000,18.920000,18.920000,18.920000,1290000
1950-06-20,18.830000,18.830000,18.830000,18.830000,18.830000,1470000
1950-06-21,19.000000,19.000000,19.000000,19.000000,19.000000,1750000
1950-06-22,19.160000,19.160000,19.160000,19.160000,19.160000,1830000
1950-06-23,19.139999,19.139999,19.139999,19.139999,19.139999,1700000
1950-06-26,18.110001,18.110001,18.110001,18.110001,18.110001,3950000
1950-06-27,17.910000,17.910000,17.910000,17.910000,17.910000,4860000
1950-06-28,18.110001,18.110001,18.110001,18.110001,18.110001,2600000
1950-06-29,17.440001,17.440001,17.440001,17.440001,17.440001,3040000
1950-06-30,17.690001,17.690001,17.690001,17.690001,17.690001,2660000
1950-07-03,17.639999,17.639999,17.639999,17.639999,17.639999,1550000
1950-07-05,17.809999,17.809999,17.809999,17.809999,17.809999,1400000
1950-07-06,17.910000,17.910000,17.910000,17.910000,17.910000,1570000
1950-07-07,17.670000,17.670000,17.670000,17.670000,17.670000,1870000
1950-07-10,17.590000,17.590000,17.590000,17.590000,17.590000,1960000
1950-07-11,17.320000,17.320000,17.320000,17.320000,17.320000,3250000
1950-07-12,16.870001,16.870001,16.870001,16.870001,16.870001,3200000
1950-07-13,16.690001,16.690001,16.690001,16.690001,16.690001,2660000
1950-07-14,16.870001,16.870001,16.870001,16.870001,16.870001,1900000
1950-07-17,16.680000,16.680000,16.680000,16.680000,16.680000,1520000
1950-07-18,17.059999,17.059999,17.059999,17.059999,17.059999,1820000
1950-07-19,17.360001,17.360001,17.360001,17.360001,17.360001,2430000
1950-07-20,17.610001,17.610001,17.610001,17.610001,17.610001,3160000
1950-07-21,17.590000,17.590000,17.590000,17.590000,17.590000,2810000
1950-07-24,17.480000,17.480000,17.480000,17.480000,17.480000,2300000
1950-07-25,17.230000,17.230000,17.230000,17.230000,17.230000,2770000
1950-07-26,17.270000,17.270000,17.270000,17.270000,17.270000,2460000
1950-07-27,17.500000,17.500000,17.500000,17.500000,17.500000,2300000
1950-07-28,17.690001,17.690001,17.690001,17.690001,17.690001,2050000
1950-07-31,17.840000,17.840000,17.840000,17.840000,17.840000,1590000
1950-08-01,18.020000,18.020000,18.020000,18.020000,18.020000,1970000
1950-08-02,17.950001,17.950001,17.950001,17.950001,17.950001,1980000
1950-08-03,17.990000,17.990000,17.990000,17.990000,17.990000,1660000
1950-08-04,18.139999,18.139999,18.139999,18.139999,18.139999,1600000
1950-08-07,18.410000,18.410000,18.410000,18.410000,18.410000,1850000
1950-08-08,18.459999,18.459999,18.459999,18.459999,18.459999,2180000
1950-08-09,18.610001,18.610001,18.610001,18.610001,18.610001,1760000
1950-08-10,18.480000,18.480000,18.480000,18.480000,18.480000,1870000
1950-08-11,18.280001,18.280001,18.280001,18.280001,18.280001,1680000
1950-08-14,18.290001,18.290001,18.290001,18.290001,18.290001,1280000
1950-08-15,18.320000,18.320000,18.320000,18.320000,18.320000,1330000
1950-08-16,18.340000,18.340000,18.340000,18.340000,18.340000,1770000
1950-08-17,18.540001,18.540001,18.540001,18.540001,18.540001,2170000
1950-08-18,18.680000,18.680000,18.680000,18.680000,18.680000,1780000
1950-08-21,18.700001,18.700001,18.700001,18.700001,18.700001,1840000
1950-08-22,18.680000,18.680000,18.680000,18.680000,18.680000,1550000
1950-08-23,18.820000,18.820000,18.820000,18.820000,18.820000,1580000
1950-08-24,18.790001,18.790001,18.790001,18.790001,18.790001,1620000
1950-08-25,18.540001,18.540001,18.540001,18.540001,18.540001,1610000
1950-08-28,18.530001,18.530001,18.530001,18.530001,18.530001,1300000
1950-08-29,18.540001,18.540001,18.540001,18.540001,18.540001,1890000
1950-08-30,18.430000,18.430000,18.430000,18.430000,18.430000,1490000
1950-08-31,18.420000,18.420000,18.420000,18.420000,18.420000,1140000
1950-09-01,18.549999,18.549999,18.549999,18.549999,18.549999,1290000
1950-09-05,18.680000,18.680000,18.680000,18.680000,18.680000,1250000
1950-09-06,18.540001,18.540001,18.540001,18.540001,18.540001,1300000
1950-09-07,18.590000,18.590000,18.590000,18.590000,18.590000,1340000
1950-09-08,18.750000,18.750000,18.750000,18.750000,18.750000,1960000
1950-09-11,18.610001,18.610001,18.610001,18.610001,18.610001,1860000
1950-09-12,18.870001,18.870001,18.870001,18.870001,18.870001,1680000
1950-09-13,19.090000,19.090000,19.090000,19.090000,19.090000,2600000
1950-09-14,19.180000,19.180000,19.180000,19.180000,19.180000,2350000
1950-09-15,19.290001,19.290001,19.290001,19.290001,19.290001,2410000
1950-09-18,19.370001,19.370001,19.370001,19.370001,19.370001,2040000
1950-09-19,19.309999,19.309999,19.309999,19.309999,19.309999,1590000
1950-09-20,19.209999,19.209999,19.209999,19.209999,19.209999,2100000
1950-09-21,19.370001,19.370001,19.370001,19.370001,19.370001,1650000
1950-09-22,19.440001,19.440001,19.440001,19.440001,19.440001,2510000
1950-09-25,19.420000,19.420000,19.420000,19.420000,19.420000,2020000
1950-09-26,19.139999,19.139999,19.139999,19.139999,19.139999,2280000
1950-09-27,19.410000,19.410000,19.410000,19.410000,19.410000,2360000
1950-09-28,19.420000,19.420000,19.420000,19.420000,19.420000,2200000
1950-09-29,19.450001,19.450001,19.450001,19.450001,19.450001,1800000
1950-10-02,19.690001,19.690001,19.690001,19.690001,19.690001,2200000
1950-10-03,19.660000,19.660000,19.660000,19.660000,19.660000,2480000
1950-10-04,20.000000,20.000000,20.000000,20.000000,20.000000,2920000
1950-10-05,19.889999,19.889999,19.889999,19.889999,19.889999,2490000
1950-10-06,20.120001,20.120001,20.120001,20.120001,20.120001,2360000
1950-10-09,20.000000,20.000000,20.000000,20.000000,20.000000,2330000
1950-10-10,19.780001,19.780001,19.780001,19.780001,19.780001,1870000
1950-10-11,19.860001,19.860001,19.860001,19.860001,19.860001,2200000
1950-10-13,19.850000,19.850000,19.850000,19.850000,19.850000,2030000
1950-10-16,19.709999,19.709999,19.709999,19.709999,19.709999,1630000
1950-10-17,19.889999,19.889999,19.889999,19.889999,19.889999,2010000
1950-10-18,20.010000,20.010000,20.010000,20.010000,20.010000,2410000
1950-10-19,20.020000,20.020000,20.020000,20.020000,20.020000,2250000
1950-10-20,19.959999,19.959999,19.959999,19.959999,19.959999,1840000
1950-10-23,19.959999,19.959999,19.959999,19.959999,19.959999,1850000
1950-10-24,20.080000,20.080000,20.080000,20.080000,20.080000,1790000
1950-10-25,20.049999,20.049999,20.049999,20.049999,20.049999,1930000
1950-10-26,19.610001,19.610001,19.610001,19.610001,19.610001,3000000
1950-10-27,19.770000,19.770000,19.770000,19.770000,19.770000,1800000
1950-10-30,19.610001,19.610001,19.610001,19.610001,19.610001,1790000
1950-10-31,19.530001,19.530001,19.530001,19.530001,19.530001,2010000
1950-11-01,19.559999,19.559999,19.559999,19.559999,19.559999,1780000
1950-11-02,19.730000,19.730000,19.730000,19.730000,19.730000,1580000
1950-11-03,19.850000,19.850000,19.850000,19.850000,19.850000,1560000
1950-11-06,19.360001,19.360001,19.360001,19.360001,19.360001,2580000
1950-11-08,19.559999,19.559999,19.559999,19.559999,19.559999,1850000
1950-11-09,19.790001,19.790001,19.790001,19.790001,19.790001,1760000
1950-11-10,19.940001,19.940001,19.940001,19.940001,19.940001,1640000
1950-11-13,20.010000,20.010000,20.010000,20.010000,20.010000,1630000
1950-11-14,19.860001,19.860001,19.860001,19.860001,19.860001,1780000
1950-11-15,19.820000,19.820000,19.820000,19.820000,19.820000,1620000
1950-11-16,19.719999,19.719999,19.719999,19.719999,19.719999,1760000
1950-11-17,19.860001,19.860001,19.860001,19.860001,19.860001,2130000
1950-11-20,19.930000,19.930000,19.930000,19.930000,19.930000,2250000
1950-11-21,19.879999,19.879999,19.879999,19.879999,19.879999,2010000
1950-11-22,20.160000,20.160000,20.160000,20.160000,20.160000,2730000
1950-11-24,20.320000,20.320000,20.320000,20.320000,20.320000,2620000
1950-11-27,20.180000,20.180000,20.180000,20.180000,20.180000,1740000
1950-11-28,19.559999,19.559999,19.559999,19.559999,19.559999,2970000
1950-11-29,19.370001,19.370001,19.370001,19.370001,19.370001,2770000
1950-11-30,19.510000,19.510000,19.510000,19.510000,19.510000,2080000
1950-12-01,19.660000,19.660000,19.660000,19.660000,19.660000,1870000
1950-12-04,19.000000,19.000000,19.000000,19.000000,19.000000,2510000
1950-12-05,19.309999,19.309999,19.309999,19.309999,19.309999,1940000
1950-12-06,19.450001,19.450001,19.450001,19.450001,19.450001,2010000
1950-12-07,19.400000,19.400000,19.400000,19.400000,19.400000,1810000
1950-12-08,19.400000,19.400000,19.400000,19.400000,19.400000,2310000
1950-12-11,19.719999,19.719999,19.719999,19.719999,19.719999,2600000
1950-12-12,19.680000,19.680000,19.680000,19.680000,19.680000,2140000
1950-12-13,19.670000,19.670000,19.670000,19.670000,19.670000,2030000
1950-12-14,19.430000,19.430000,19.430000,19.430000,19.430000,2660000
1950-12-15,19.330000,19.330000,19.330000,19.330000,19.330000,2420000
1950-12-18,19.850000,19.850000,19.850000,19.850000,19.850000,4500000
1950-12-19,19.959999,19.959999,19.959999,19.959999,19.959999,3650000
1950-12-20,19.969999,19.969999,19.969999,19.969999,19.969999,3510000
1950-12-21,19.980000,19.980000,19.980000,19.980000,19.980000,3990000
1950-12-22,20.070000,20.070000,20.070000,20.070000,20.070000,2720000
1950-12-26,19.920000,19.920000,19.920000,19.920000,19.920000,2660000
1950-12-27,20.299999,20.299999,20.299999,20.299999,20.299999,2940000
1950-12-28,20.379999,20.379999,20.379999,20.379999,20.379999,3560000
1950-12-29,20.430000,20.430000,20.430000,20.430000,20.430000,3440000
1951-01-02,20.770000,20.770000,20.770000,20.770000,20.770000,3030000
1951-01-03,20.690001,20.690001,20.690001,20.690001,20.690001,3370000
1951-01-04,20.870001,20.870001,20.870001,20.870001,20.870001,3390000
1951-01-05,20.870001,20.870001,20.870001,20.870001,20.870001,3390000
1951-01-08,21.000000,21.000000,21.000000,21.000000,21.000000,2780000
1951-01-09,21.120001,21.120001,21.120001,21.120001,21.120001,3800000
1951-01-10,20.850000,20.850000,20.850000,20.850000,20.850000,3270000
1951-01-11,21.190001,21.190001,21.190001,21.190001,21.190001,3490000
1951-01-12,21.110001,21.110001,21.110001,21.110001,21.110001,2950000
1951-01-15,21.299999,21.299999,21.299999,21.299999,21.299999,2830000
1951-01-16,21.459999,21.459999,21.459999,21.459999,21.459999,3740000
1951-01-17,21.549999,21.549999,21.549999,21.549999,21.549999,3880000
1951-01-18,21.400000,21.400000,21.400000,21.400000,21.400000,3490000
1951-01-19,21.360001,21.360001,21.360001,21.360001,21.360001,3170000
1951-01-22,21.180000,21.180000,21.180000,21.180000,21.180000,2570000
1951-01-23,21.260000,21.260000,21.260000,21.260000,21.260000,2080000
1951-01-24,21.160000,21.160000,21.160000,21.160000,21.160000,1990000
1951-01-25,21.030001,21.030001,21.030001,21.030001,21.030001,2520000
1951-01-26,21.260000,21.260000,21.260000,21.260000,21.260000,2230000
1951-01-29,21.670000,21.670000,21.670000,21.670000,21.670000,2630000
1951-01-30,21.740000,21.740000,21.740000,21.740000,21.740000,2480000
1951-01-31,21.660000,21.660000,21.660000,21.660000,21.660000,2340000
1951-02-01,21.770000,21.770000,21.770000,21.770000,21.770000,2380000
1951-02-02,21.959999,21.959999,21.959999,21.959999,21.959999,3030000
1951-02-05,22.200001,22.200001,22.200001,22.200001,22.200001,2680000
1951-02-06,22.120001,22.120001,22.120001,22.120001,22.120001,2370000
1951-02-07,21.990000,21.990000,21.990000,21.990000,21.990000,2020000
1951-02-08,22.090000,22.090000,22.090000,22.090000,22.090000,2120000
1951-02-09,22.170000,22.170000,22.170000,22.170000,22.170000,2550000
1951-02-13,22.180000,22.180000,22.180000,22.180000,22.180000,2400000
1951-02-14,22.120001,22.120001,22.120001,22.120001,22.120001,2050000
1951-02-15,22.000000,22.000000,22.000000,22.000000,22.000000,1700000
1951-02-16,22.129999,22.129999,22.129999,22.129999,22.129999,1860000
1951-02-19,21.830000,21.830000,21.830000,21.830000,21.830000,1910000
1951-02-20,21.790001,21.790001,21.790001,21.790001,21.790001,2010000
1951-02-21,21.860001,21.860001,21.860001,21.860001,21.860001,1670000
1951-02-23,21.920000,21.920000,21.920000,21.920000,21.920000,1540000
1951-02-26,21.930000,21.930000,21.930000,21.930000,21.930000,1650000
1951-02-27,21.760000,21.760000,21.760000,21.760000,21.760000,1680000
1951-02-28,21.799999,21.799999,21.799999,21.799999,21.799999,1640000
1951-03-01,21.850000,21.850000,21.850000,21.850000,21.850000,1610000
1951-03-02,21.930000,21.930000,21.930000,21.930000,21.930000,1570000
1951-03-05,21.790001,21.790001,21.790001,21.790001,21.790001,1690000
1951-03-06,21.790001,21.790001,21.790001,21.790001,21.790001,1490000
1951-03-07,21.860001,21.860001,21.860001,21.860001,21.860001,1770000
1951-03-08,21.950001,21.950001,21.950001,21.950001,21.950001,1440000
1951-03-09,21.950001,21.950001,21.950001,21.950001,21.950001,1610000
1951-03-12,21.700001,21.700001,21.700001,21.700001,21.700001,1640000
1951-03-13,21.410000,21.410000,21.410000,21.410000,21.410000,2330000
1951-03-14,21.250000,21.250000,21.250000,21.250000,21.250000,2110000
1951-03-15,21.290001,21.290001,21.290001,21.290001,21.290001,2070000
1951-03-16,21.639999,21.639999,21.639999,21.639999,21.639999,1660000
1951-03-19,21.559999,21.559999,21.559999,21.559999,21.559999,1120000
1951-03-20,21.520000,21.520000,21.520000,21.520000,21.520000,1020000
1951-03-21,21.639999,21.639999,21.639999,21.639999,21.639999,1310000
1951-03-22,21.730000,21.730000,21.730000,21.730000,21.730000,1290000
1951-03-26,21.530001,21.530001,21.530001,21.530001,21.530001,1230000
1951-03-27,21.510000,21.510000,21.510000,21.510000,21.510000,1250000
